student_id,cgpa,attendance,coding_score,aptitude_score,communication_score,projects_count,internships_count,hackathon_count,placement_status
3072,8.05,100,3,29,74,6,0,1,0
3073,6.56,58,85,8,67,2,2,0,1
3074,6.36,79,54,90,42,5,1,2,1
3075,7.99,70,99,41,72,1,1,0,1
3076,9.33,61,33,33,73,2,3,4,1
3077,9.73,86,26,39,90,7,1,4,1
3078,5.53,81,6,87,5,2,3,1,0
3079,5.77,60,2,16,14,7,2,5,0
3080,9.72,69,46,28,41,7,0,5,1
3081,8.68,84,96,99,30,4,1,4,1
3082,9.41,96,1,49,85,1,0,0,1
3083,6.01,95,79,75,52,4,3,5,1
3084,7.94,60,24,94,5,3,2,2,1
3085,8.51,57,59,48,32,2,1,2,1
3086,8.4,53,78,72,28,0,0,0,1
3087,7.04,76,23,60,20,2,3,1,1
3088,5.08,93,14,82,53,3,0,2,0
3089,7.91,89,94,45,55,2,1,0,1
3090,6.27,87,13,45,93,4,0,0,0
3091,7.25,96,53,16,20,7,2,4,1
3092,9.79,79,77,65,99,1,1,5,1
3093,7.0,93,5,4,54,0,3,4,0
3094,9.2,97,77,53,57,4,1,5,1
3095,5.94,97,80,15,63,5,3,1,1
3096,8.36,76,17,80,85,7,3,1,1
3097,9.89,70,19,90,45,1,1,1,1
3098,5.51,69,61,6,83,0,3,0,0
3099,5.04,53,80,7,21,3,1,0,0
3100,7.17,60,79,71,59,2,2,4,1
3101,5.46,62,39,86,10,0,2,2,0
3102,8.74,58,38,95,46,6,0,5,1
3103,9.57,53,51,81,30,5,2,5,1
3104,7.17,61,31,37,76,3,3,1,1
3105,6.29,58,72,53,17,1,0,5,0
3106,7.17,62,26,75,21,6,0,3,1
3107,8.62,97,51,14,55,0,1,1,1
3108,5.05,75,96,91,16,3,0,5,1
3109,7.95,87,62,49,37,1,1,4,1
3110,8.07,91,73,55,24,6,0,5,1
3111,8.19,62,62,94,31,6,2,0,1
3112,6.21,88,16,8,14,4,1,4,0
3113,8.57,77,48,7,12,2,3,4,1
3114,5.46,68,99,18,57,3,0,4,0
3115,6.0,73,80,50,89,6,2,3,1
3116,9.39,68,81,71,49,4,2,3,1
3117,8.69,98,22,97,10,5,1,5,1
3118,5.07,62,97,56,12,7,1,1,1
3119,6.24,62,71,67,96,5,1,5,1
3120,6.07,77,12,30,49,1,3,5,0
3121,6.35,51,22,2,100,6,3,5,0
3122,6.24,59,56,98,37,6,3,0,1
3123,5.31,71,61,82,0,0,0,4,0
3124,7.29,62,53,42,38,6,3,2,1
3125,8.66,58,19,28,26,2,1,1,0
3126,8.03,82,85,9,35,1,2,1,1
3127,8.36,63,51,11,31,3,2,4,1
3128,5.41,97,22,45,40,6,1,1,0
3129,9.76,69,34,29,14,7,3,4,1
3130,9.19,64,66,93,30,2,3,1,1
3131,9.03,81,33,81,5,6,1,5,1
3132,9.11,82,32,87,88,4,2,0,1
3133,9.66,66,45,31,51,2,0,1,1
3134,7.72,73,80,72,81,4,2,1,1
3135,6.0,79,44,46,21,1,3,2,0
3136,8.08,62,18,87,30,7,2,0,1
3137,8.71,96,93,62,99,6,3,5,1
3138,8.69,97,86,25,72,0,2,0,1
3139,7.61,65,14,2,45,5,1,0,0
3140,5.34,51,77,22,66,2,3,1,0
3141,6.86,66,65,74,96,0,0,3,1
3142,9.6,81,38,73,90,0,0,1,1
3143,7.92,92,17,49,42,5,1,4,1
3144,7.69,57,69,35,0,2,2,2,1
3145,6.34,52,58,12,43,6,1,0,0
3146,6.84,61,31,28,56,7,1,4,1
3147,9.48,69,20,37,8,2,0,5,1
3148,8.33,65,39,76,4,0,0,4,1
3149,8.94,63,91,89,78,3,3,3,1
3150,7.27,65,26,83,8,3,3,0,1
3151,8.15,98,1,4,44,2,3,1,0
3152,6.24,92,96,19,91,7,1,0,1
3153,8.53,98,79,77,76,0,1,2,1
3154,7.14,100,38,13,23,0,3,0,0
3155,7.21,82,85,7,73,1,0,4,0
3156,8.25,79,55,47,41,0,0,4,1
3157,9.68,61,12,12,21,5,2,1,1
3158,5.32,64,55,23,59,3,3,1,0
3159,9.12,67,65,78,85,1,1,1,1
3160,6.46,77,77,64,36,6,2,5,1
3161,7.22,72,55,85,38,5,2,2,1
3162,5.11,63,27,33,83,6,2,5,0
3163,6.51,79,63,50,73,3,3,5,1
3164,7.51,82,70,2,73,5,3,5,1
3165,5.28,94,81,89,89,4,3,0,1
3166,7.46,64,63,77,88,2,0,3,1
3167,9.64,56,55,57,52,7,2,0,1
3168,5.53,64,40,71,27,4,0,1,0
3169,8.82,91,99,54,76,2,3,2,1
3170,7.05,95,40,79,14,3,0,5,1
3171,8.28,87,99,41,59,3,0,0,1
3172,6.3,95,3,20,59,4,1,4,0
3173,5.8,93,56,9,5,7,3,5,0
3174,5.8,60,29,56,51,5,2,0,0
3175,5.35,78,87,24,11,7,3,4,1
3176,5.93,80,83,55,18,6,0,0,1
3177,8.32,74,45,37,95,2,3,0,1
3178,9.41,73,55,85,74,2,3,5,1
3179,9.07,68,30,60,96,1,1,0,1
3180,8.43,51,87,46,1,0,1,1,1
3181,5.55,71,6,53,54,5,3,4,0
3182,6.45,69,89,45,14,5,1,2,1
3183,6.55,82,76,67,63,1,0,3,1
3184,6.25,57,53,3,99,3,0,5,0
3185,7.58,74,7,93,68,4,0,4,1
3186,7.68,95,54,65,14,7,1,1,1
3187,6.78,58,68,92,42,5,3,4,1
3188,6.77,83,43,42,73,2,0,2,0
3189,9.14,72,12,61,16,1,2,5,1
3190,8.95,54,92,99,97,4,0,4,1
3191,6.54,74,19,84,23,6,3,1,1
3192,9.57,57,77,84,73,4,0,5,1
3193,9.76,65,31,84,29,5,2,1,1
3194,6.63,97,59,3,66,0,0,5,0
3195,6.77,94,49,64,50,7,0,3,1
3196,7.53,64,26,61,59,2,3,2,1
3197,9.71,50,24,89,100,4,0,3,1
3198,9.38,71,51,1,2,6,0,0,1
3199,5.51,52,67,8,4,2,1,1,0
3200,6.96,87,20,56,27,5,3,3,1
3201,7.77,63,17,44,77,1,3,1,1
3202,7.52,85,38,17,10,6,3,5,1
3203,5.97,67,14,47,71,4,3,1,0
3204,9.29,96,52,41,100,6,0,0,1
3205,8.38,90,37,40,71,5,2,1,1
3206,9.19,67,47,74,75,4,2,5,1
3207,9.29,52,51,88,14,6,1,5,1
3208,8.74,59,87,89,82,1,0,3,1
3209,7.2,98,71,57,47,6,3,2,1
3210,8.05,88,27,99,45,2,3,4,1
3211,5.8,96,84,41,27,2,2,3,1
3212,8.37,50,15,34,6,4,1,0,0
3213,5.9,76,15,37,70,5,0,4,0
3214,8.47,76,34,66,93,1,1,1,1
3215,6.15,60,16,40,81,3,0,3,0
3216,5.59,98,72,98,87,2,1,4,1
3217,5.83,54,98,49,5,6,1,3,1
3218,5.01,56,51,85,57,3,3,1,1
3219,8.59,68,92,71,67,6,2,5,1
3220,8.66,78,81,78,54,4,3,3,1
3221,7.57,64,11,44,66,3,2,0,0
3222,5.81,84,82,70,48,5,1,4,1
3223,5.42,96,47,18,50,6,0,4,0
3224,5.1,86,21,16,58,5,3,4,0
3225,5.83,61,48,64,5,6,0,3,0
3226,9.45,79,51,92,89,3,3,1,1
3227,6.21,69,78,76,50,5,3,3,1
3228,6.77,86,0,55,37,2,3,3,0
3229,5.53,52,65,92,10,4,0,5,1
3230,6.11,58,63,40,51,3,3,4,1
3231,7.6,90,7,41,92,6,3,1,1
3232,8.04,88,85,5,19,2,3,2,1
3233,6.23,75,24,68,9,6,0,1,0
3234,5.29,51,65,97,25,3,3,3,1
3235,6.96,72,72,74,47,6,0,0,1
3236,6.17,72,72,72,90,2,2,1,1
3237,6.1,70,76,39,13,5,3,4,1
3238,9.8,65,69,40,99,5,1,0,1
3239,8.08,58,93,8,58,7,2,2,1
3240,7.78,62,78,7,11,7,0,2,1
3241,7.08,77,50,43,22,4,1,0,1
3242,7.14,76,52,57,84,6,0,2,1
3243,7.7,100,14,66,71,5,0,0,1
3244,8.48,66,49,12,38,1,3,3,1
3245,8.51,87,70,18,8,2,1,0,1
3246,5.86,85,74,97,87,2,0,3,1
3247,7.5,50,37,95,94,3,2,4,1
3248,7.06,67,39,48,24,4,3,4,1
3249,9.35,100,65,79,16,0,2,2,1
3250,8.16,58,38,99,41,7,2,5,1
3251,7.66,62,73,81,28,7,3,5,1
3252,5.58,89,16,77,59,5,0,0,0
3253,8.03,94,6,29,66,7,2,3,1
3254,5.59,64,38,65,84,0,0,4,0
3255,6.69,92,67,76,56,1,0,4,1
3256,5.71,93,34,90,71,4,3,4,1
3257,8.46,95,50,58,13,2,2,2,1
3258,6.03,53,46,52,38,0,2,4,0
3259,6.96,82,35,51,15,1,3,5,0
3260,9.48,73,63,80,17,4,0,1,1
3261,6.02,85,94,30,94,1,0,2,0
3262,7.54,100,88,14,74,5,3,0,1
3263,7.1,90,12,19,19,7,0,1,0
3264,5.09,59,17,4,45,0,0,2,0
3265,8.96,85,20,6,44,3,2,2,1
3266,5.35,69,64,17,3,3,0,3,0
3267,7.37,90,99,55,83,4,0,1,1
3268,7.8,94,7,74,94,1,0,1,0
3269,8.14,93,47,95,19,2,0,5,1
3270,8.44,60,84,90,10,0,3,1,1
3271,6.27,61,42,89,64,3,3,4,1
3272,5.05,67,52,100,17,3,3,5,1
3273,8.62,79,84,44,38,1,0,4,1
3274,7.68,93,26,27,43,3,3,5,1
3275,9.18,97,18,49,96,6,1,0,1
3276,9.11,86,22,1,99,7,1,5,1
3277,9.22,69,49,83,17,1,1,0,1
3278,7.43,74,50,67,46,0,2,5,1
3279,6.67,61,42,76,30,1,0,0,0
3280,8.96,70,98,23,98,3,2,4,1
3281,7.26,74,50,47,38,1,3,5,1
3282,5.92,60,68,44,37,3,0,3,0
3283,9.27,58,40,92,78,5,1,5,1
3284,9.41,99,71,57,46,4,0,0,1
3285,7.33,74,10,35,69,3,2,2,0
3286,5.38,84,79,1,7,6,3,4,0
3287,6.94,81,87,17,85,6,3,3,1
3288,9.02,98,84,48,64,6,2,2,1
3289,9.51,63,51,7,12,6,0,2,1
3290,6.02,50,22,57,54,3,2,4,0
3291,5.33,66,48,14,87,3,3,5,0
3292,9.39,74,37,16,84,4,1,1,1
3293,6.95,57,46,22,42,5,3,3,1
3294,7.71,54,71,65,3,7,3,5,1
3295,9.84,54,6,69,70,2,0,4,1
3296,5.33,90,65,92,59,3,1,1,1
3297,8.24,84,93,26,11,2,3,4,1
3298,5.37,68,76,36,58,0,1,4,0
3299,6.88,72,61,48,76,5,2,2,1
3300,9.02,58,86,63,53,7,0,5,1
3301,7.17,79,28,33,43,1,1,4,0
3302,9.99,99,37,17,15,2,1,5,1
3303,7.8,65,100,63,5,6,0,1,1
3304,6.61,82,83,73,13,5,2,2,1
3305,6.1,51,32,43,57,0,1,1,0
3306,6.75,63,28,16,30,5,0,1,0
3307,6.86,95,78,58,99,1,3,2,1
3308,5.34,50,22,12,100,3,0,5,0
3309,6.85,75,2,51,40,3,3,1,0
3310,7.32,74,100,59,34,6,1,0,1
3311,8.61,65,92,41,9,3,1,5,1
3312,8.28,64,44,90,80,4,1,4,1
3313,8.54,75,7,63,29,4,2,2,1
3314,5.04,96,85,65,43,4,2,2,1
3315,6.09,93,28,33,54,6,3,5,1
3316,8.31,65,1,94,70,4,0,0,1
3317,7.42,63,49,86,17,0,3,0,1
3318,5.03,78,64,70,82,7,0,0,1
3319,9.02,73,19,63,78,6,1,0,1
3320,8.86,96,51,32,85,5,0,3,1
3321,7.74,64,84,11,38,0,2,2,1
3322,5.33,68,36,75,41,3,0,1,0
3323,8.83,57,71,18,53,1,0,2,1
3324,7.92,83,26,8,29,4,1,2,0
3325,8.91,51,46,73,19,5,1,2,1
3326,8.76,76,98,16,95,1,2,0,1
3327,9.02,59,5,49,41,6,0,0,1
3328,7.59,84,59,38,88,6,0,3,1
3329,5.7,72,44,40,86,0,0,5,0
3330,8.36,98,43,9,4,4,1,2,1
3331,8.1,57,82,11,49,6,2,4,1
3332,8.71,77,17,78,40,0,0,5,1
3333,5.85,72,64,94,93,0,0,3,1
3334,5.97,53,24,14,38,2,0,0,0
3335,9.45,63,26,27,56,5,0,2,1
3336,8.75,91,6,3,90,0,2,0,0
3337,9.54,78,43,35,56,3,2,5,1
3338,8.79,50,28,64,36,6,2,1,1
3339,7.99,53,94,97,6,0,1,0,1
3340,8.27,81,43,46,4,4,0,0,1
3341,9.45,82,35,80,78,6,0,3,1
3342,7.89,98,18,38,50,7,0,1,1
3343,8.16,75,5,37,7,7,0,5,0
3344,5.78,66,24,43,55,6,3,4,0
3345,7.37,88,30,50,72,3,2,4,1
3346,8.58,72,8,96,10,0,3,4,1
3347,6.35,81,83,84,21,3,3,2,1
3348,6.01,64,73,25,97,0,1,4,0
3349,6.57,62,36,35,98,5,1,2,1
3350,6.21,51,26,68,76,3,0,5,0
3351,6.07,68,12,96,10,1,3,5,0
3352,7.12,73,40,0,59,2,3,0,0
3353,9.54,94,65,52,95,3,2,4,1
3354,7.54,73,84,5,14,4,3,3,1
3355,5.94,60,96,36,37,7,1,5,1
3356,5.38,71,23,1,0,2,3,1,0
3357,8.48,64,43,68,45,2,1,1,1
3358,6.91,59,97,89,87,0,0,5,1
3359,9.11,90,59,40,42,3,1,0,1
3360,8.3,76,8,50,21,5,0,1,0
3361,8.98,58,1,46,2,6,2,1,1
3362,6.36,77,55,12,13,2,0,0,0
3363,8.46,50,29,75,1,4,3,0,1
3364,6.32,66,21,68,60,7,1,0,1
3365,9.7,80,74,65,31,5,0,3,1
3366,8.18,93,80,58,37,7,0,0,1
3367,6.62,59,99,67,96,7,0,0,1
3368,6.35,86,12,58,45,5,0,0,0
3369,5.95,78,70,90,41,4,0,5,1
3370,8.47,67,15,9,5,6,0,4,0
3371,6.09,96,96,12,40,4,1,5,1
3372,7.98,87,44,1,24,0,3,4,0
3373,6.32,88,64,89,97,7,3,3,1
3374,8.31,98,10,14,10,1,0,3,0
3375,9.07,55,69,45,100,6,1,1,1
3376,8.89,89,19,56,40,3,0,5,1
3377,8.8,61,98,9,70,2,2,4,1
3378,5.94,63,62,21,56,3,3,3,1
3379,5.44,93,100,88,45,5,0,3,1
3380,8.49,59,89,78,85,2,1,5,1
3381,6.84,69,11,76,47,6,3,1,1
3382,7.16,64,61,7,62,0,1,0,0
3383,5.16,80,93,20,38,7,2,2,1
3384,6.3,56,91,84,9,7,0,1,1
3385,5.17,90,90,21,84,3,2,2,1
3386,9.4,59,41,96,69,0,3,1,1
3387,6.22,59,82,44,64,0,0,1,0
3388,7.79,97,68,90,97,6,3,0,1
3389,5.19,88,57,39,58,3,0,3,0
3390,8.33,77,4,21,77,3,1,4,0
3391,6.62,79,26,29,35,6,3,1,1
3392,9.49,86,27,61,26,6,2,0,1
3393,9.44,52,25,72,72,2,2,2,1
3394,6.63,99,90,44,54,5,1,5,1
3395,9.5,92,48,34,69,5,1,5,1
3396,9.98,64,20,81,94,6,2,3,1
3397,9.13,70,0,41,80,4,1,5,1
3398,9.22,86,91,4,52,0,0,1,1
3399,6.25,61,57,26,59,7,2,2,1
3400,7.88,53,78,69,60,5,3,1,1
3401,5.34,96,54,61,35,1,2,5,0
3402,5.47,58,80,31,84,6,1,4,1
3403,9.99,88,25,7,26,6,0,5,1
3404,6.63,91,83,84,40,2,3,4,1
3405,8.74,77,24,17,27,6,2,5,1
3406,9.03,72,76,77,15,2,2,3,1
3407,9.29,94,32,14,34,4,3,2,1
3408,9.99,89,88,25,35,4,0,4,1
3409,6.21,93,71,52,55,6,1,0,1
3410,5.2,71,68,43,98,0,1,3,0
3411,7.06,73,5,31,18,2,1,1,0
3412,5.65,100,22,27,56,2,1,5,0
3413,5.11,75,29,38,84,1,3,2,0
3414,6.8,79,77,31,32,0,0,2,0
3415,8.92,82,53,76,22,0,0,5,1
3416,7.83,65,86,78,62,5,2,0,1
3417,6.56,71,10,17,69,4,2,4,0
3418,8.27,98,30,69,95,5,0,5,1
3419,6.16,99,5,10,21,7,2,2,0
3420,5.07,92,10,31,66,0,0,0,0
3421,8.82,67,76,19,98,6,3,0,1
3422,8.12,56,11,96,79,1,3,1,1
3423,8.81,99,65,39,58,6,1,0,1
3424,5.19,75,52,7,24,6,0,3,0
3425,9.19,57,98,34,16,0,3,2,1
3426,8.1,55,35,68,38,5,0,3,1
3427,7.82,79,16,98,76,3,2,0,1
3428,8.12,88,27,77,91,6,0,0,1
3429,9.32,72,91,20,74,6,1,3,1
3430,7.93,81,21,23,73,3,1,1,0
3431,7.9,71,6,16,38,1,3,0,0
3432,9.95,91,14,17,23,4,2,3,1
3433,8.78,92,95,97,37,2,2,3,1
3434,7.21,94,10,11,87,0,0,2,0
3435,8.54,58,23,15,96,5,2,1,1
3436,6.95,80,66,3,80,7,1,4,1
3437,6.14,56,29,88,56,4,3,3,1
3438,7.98,58,69,33,43,5,3,2,1
3439,9.64,62,65,91,35,4,3,4,1
3440,9.65,52,60,45,98,0,2,2,1
3441,6.71,84,77,74,69,2,2,2,1
3442,7.64,82,40,76,79,0,1,5,1
3443,6.06,70,81,30,44,2,0,1,0
3444,9.98,80,50,24,91,5,0,0,1
3445,9.91,83,43,73,95,1,3,1,1
3446,8.25,81,94,23,25,2,3,4,1
3447,9.02,84,12,64,10,7,2,5,1
3448,8.58,64,89,24,51,4,3,1,1
3449,7.97,81,11,27,24,1,1,0,0
3450,5.27,55,81,35,30,5,1,1,0
3451,7.27,94,8,81,84,3,3,1,1
3452,8.37,70,84,5,44,1,3,1,1
3453,8.39,82,47,65,66,2,3,3,1
3454,6.87,81,48,66,75,7,3,3,1
3455,9.71,68,52,71,39,1,3,1,1
3456,5.84,82,55,94,45,7,1,0,1
3457,7.5,77,39,47,53,7,0,0,1
3458,8.45,80,23,82,40,5,1,0,1
3459,8.49,70,97,69,88,1,1,0,1
3460,8.24,83,71,77,80,5,3,5,1
3461,6.38,64,32,66,37,3,0,5,0
3462,5.78,63,22,47,99,2,3,2,0
3463,8.18,68,76,64,35,6,1,1,1
3464,8.0,92,53,43,82,4,0,1,1
3465,5.9,64,52,93,43,1,2,2,1
3466,8.53,55,48,62,56,6,3,0,1
3467,7.28,58,77,45,65,0,2,4,1
3468,8.34,86,77,18,80,4,2,4,1
3469,9.19,69,79,63,29,1,2,2,1
3470,5.85,83,48,82,9,4,2,4,1
3471,5.1,87,59,72,98,6,0,3,1
3472,8.9,75,89,70,60,0,3,1,1
3473,8.05,67,89,100,62,4,0,4,1
3474,8.5,77,64,49,35,6,3,5,1
3475,9.19,100,31,62,53,4,3,5,1
3476,9.01,58,78,40,96,0,3,3,1
3477,9.8,81,20,6,64,7,0,1,1
3478,7.68,55,17,8,81,0,1,3,0
3479,7.44,63,93,3,3,0,2,1,1
3480,7.01,77,59,88,54,7,1,1,1
3481,5.77,73,12,48,53,7,1,4,0
3482,7.86,62,23,75,90,3,1,5,1
3483,6.39,92,29,5,88,5,2,2,0
3484,9.61,61,1,81,63,5,1,4,1
3485,7.92,100,82,20,91,6,2,0,1
3486,7.96,68,24,14,21,0,2,3,0
3487,6.77,70,49,66,24,6,2,0,1
3488,5.26,76,13,65,80,5,3,1,0
3489,5.16,68,5,55,58,4,3,4,0
3490,7.12,73,75,67,56,0,1,0,1
3491,5.42,75,83,31,53,7,3,0,1
3492,8.03,94,86,65,43,1,2,5,1
3493,9.4,77,29,28,51,0,3,0,1
3494,9.41,95,29,65,75,7,2,5,1
3495,8.3,67,37,33,15,0,0,5,0
3496,6.06,93,57,26,100,5,3,1,1
3497,9.31,85,93,59,15,6,1,5,1
3498,9.43,91,40,38,80,2,0,1,1
3499,5.98,78,93,43,54,4,0,5,1
3500,8.69,66,56,81,60,7,3,5,1
3501,6.43,53,35,35,94,7,3,1,1
3502,9.01,93,63,18,78,7,1,0,1
3503,9.99,94,97,90,76,5,0,3,1
3504,5.15,78,15,44,39,6,2,4,0
3505,9.49,53,87,83,90,6,3,4,1
3506,8.11,59,77,20,20,4,0,1,1
3507,9.87,74,89,22,65,6,0,0,1
3508,7.33,80,71,93,7,7,2,3,1
3509,9.24,52,13,88,70,1,0,2,1
3510,5.31,96,30,94,9,7,3,1,1
3511,6.68,51,65,26,56,3,2,2,1
3512,5.34,74,67,97,3,2,3,4,1
3513,9.88,98,64,71,42,1,1,4,1
3514,9.08,55,54,18,99,1,0,3,1
3515,9.26,75,83,40,98,7,3,3,1
3516,9.69,57,77,25,62,4,3,2,1
3517,5.43,84,39,27,42,2,1,4,0
3518,6.93,76,24,63,66,4,0,3,0
3519,5.36,74,24,67,81,3,3,3,0
3520,6.05,67,2,94,50,6,2,4,1
3521,6.15,50,68,79,55,4,3,4,1
3522,7.35,97,25,50,42,0,3,0,0
3523,6.34,88,39,73,23,4,3,5,1
3524,5.5,52,37,47,95,6,3,3,1
3525,5.84,53,37,9,33,0,0,2,0
3526,5.74,90,67,72,58,1,3,1,1
3527,9.87,86,6,38,1,3,1,1,1
3528,8.8,100,93,99,1,6,3,4,1
3529,9.84,64,29,99,9,5,2,5,1
3530,7.2,57,18,18,22,0,2,2,0
3531,6.39,87,34,63,14,3,3,0,1
3532,8.99,99,32,18,75,4,3,3,1
3533,6.63,68,32,75,16,5,1,0,1
3534,6.5,96,77,61,81,4,1,2,1
3535,6.16,75,37,12,13,6,0,0,0
3536,5.65,88,9,24,80,1,0,4,0
3537,6.28,59,56,99,78,6,2,1,1
3538,6.78,87,27,88,75,7,3,4,1
3539,8.37,63,77,91,15,6,3,3,1
3540,5.31,98,99,41,31,6,1,4,1
3541,6.05,90,37,38,22,4,1,2,0
3542,9.05,68,15,29,33,0,0,2,0
3543,5.73,79,20,4,97,1,0,3,0
3544,6.71,54,91,80,15,3,2,3,1
3545,9.32,80,96,17,33,1,1,1,1
3546,5.77,56,5,20,70,7,3,0,0
3547,5.41,68,40,85,32,3,1,1,0
3548,7.42,80,14,49,67,2,1,4,0
3549,6.51,88,2,5,42,0,1,0,0
3550,7.82,73,42,49,63,7,0,3,1
3551,9.02,83,46,79,70,0,3,2,1
3552,5.69,72,98,65,17,3,3,4,1
3553,7.9,97,13,0,67,4,0,1,0
3554,7.53,94,65,56,60,5,0,5,1
3555,5.72,89,28,29,74,4,3,5,0
3556,8.12,55,3,57,19,2,2,3,0
3557,6.37,87,25,51,10,3,1,0,0
3558,7.44,90,11,36,78,2,3,5,0
3559,5.41,85,1,47,45,3,0,0,0
3560,7.3,76,16,86,63,2,3,2,1
3561,6.53,60,34,0,80,3,1,3,0
3562,9.11,54,9,18,97,0,3,3,1
3563,5.28,66,85,45,75,7,0,4,1
3564,7.09,56,42,66,27,2,2,4,1
3565,7.29,76,20,1,47,2,0,0,0
3566,8.63,96,14,55,34,7,2,5,1
3567,7.87,64,34,100,7,3,1,5,1
3568,8.34,95,84,16,90,1,0,1,1
3569,8.89,62,84,91,21,1,3,0,1
3570,9.31,60,84,81,23,0,0,5,1
3571,6.57,94,59,96,65,4,0,4,1
3572,7.69,75,43,78,94,4,1,4,1
3573,9.2,71,95,21,85,0,2,4,1
3574,9.95,77,4,26,63,4,2,0,1
3575,9.45,73,72,54,64,7,3,3,1
3576,6.86,78,17,100,13,5,0,1,1
3577,5.98,58,20,31,24,7,1,1,0
3578,7.45,91,71,59,99,5,2,4,1
3579,8.71,53,97,82,99,5,3,2,1
3580,7.46,98,73,27,2,6,2,0,1
3581,7.42,95,50,27,4,6,3,5,1
3582,9.19,67,40,73,64,5,2,5,1
3583,6.81,92,23,83,53,3,3,3,1
3584,9.3,65,23,24,18,1,2,4,1
3585,7.03,82,95,84,96,0,2,2,1
3586,6.64,78,96,77,53,7,0,4,1
3587,7.27,88,37,85,93,3,3,2,1
3588,8.81,59,43,25,75,5,3,1,1
3589,5.63,58,56,74,9,0,0,2,0
3590,5.98,80,58,70,97,1,0,1,0
3591,9.76,77,33,16,15,4,2,1,1
3592,5.88,52,74,81,45,3,2,0,1
3593,7.84,63,94,6,28,1,2,2,1
3594,7.9,74,81,55,14,0,0,3,1
3595,7.45,64,22,63,47,2,2,3,1
3596,8.22,51,85,19,10,3,0,2,1
3597,6.15,73,42,37,33,7,2,0,1
3598,7.76,63,81,74,35,6,0,3,1
3599,6.86,97,39,57,29,0,3,4,0
3600,8.31,56,46,15,98,7,1,3,1
3601,5.71,85,40,50,72,0,2,0,0
3602,7.85,99,46,26,81,6,2,1,1
3603,5.93,73,19,50,18,1,0,1,0
3604,6.39,76,76,74,67,7,3,1,1
3605,6.09,86,64,15,69,7,3,0,1
3606,5.91,87,67,86,32,0,2,1,1
3607,9.13,79,23,59,95,3,0,1,1
3608,6.43,76,99,75,79,5,0,0,1
3609,9.64,88,35,39,74,6,1,4,1
3610,9.85,64,44,66,21,3,3,3,1
3611,7.86,75,1,1,35,6,1,0,0
3612,5.72,50,27,47,22,0,3,0,0
3613,6.87,53,25,51,62,1,2,2,0
3614,8.99,78,22,23,25,3,2,1,1
3615,6.84,50,78,92,59,2,0,5,1
3616,5.44,92,35,97,94,5,0,4,1
3617,7.78,99,90,83,92,6,0,5,1
3618,9.23,95,5,81,4,4,3,2,1
3619,8.98,71,34,77,53,1,0,4,1
3620,5.88,60,37,81,37,1,2,1,0
3621,8.36,59,34,1,61,4,1,5,1
3622,6.1,66,99,64,24,4,2,1,1
3623,6.09,85,73,19,97,3,2,1,1
3624,9.37,96,93,33,11,0,2,3,1
3625,6.25,75,52,40,21,0,1,4,0
3626,6.32,97,37,40,8,2,2,4,0
3627,5.0,70,92,74,83,5,3,2,1
3628,9.35,62,58,90,28,6,3,0,1
3629,8.96,58,42,22,43,0,1,1,1
3630,8.14,60,3,37,92,7,3,1,1
3631,8.75,60,4,43,26,2,0,5,0
3632,5.76,55,67,66,54,2,3,2,1
3633,7.29,50,99,61,80,1,2,4,1
3634,6.76,55,44,11,4,1,3,3,0
3635,5.47,62,79,29,51,5,0,4,0
3636,7.43,71,24,94,12,3,0,3,1
3637,9.6,80,77,86,41,7,0,3,1
3638,5.2,71,10,64,14,4,2,4,0
3639,6.46,86,28,40,78,4,0,5,0
3640,6.04,96,33,19,17,5,2,1,0
3641,6.19,76,85,5,49,2,0,3,0
3642,9.54,99,13,74,1,5,2,5,1
3643,7.34,63,23,98,86,4,2,2,1
3644,7.33,96,58,3,12,2,2,2,0
3645,8.8,54,38,92,67,4,3,3,1
3646,5.77,85,25,9,46,3,0,1,0
3647,7.44,81,42,50,88,1,2,3,1
3648,7.15,83,35,92,74,1,0,2,1
3649,7.98,56,38,37,49,2,3,2,1
3650,10.0,91,60,0,11,5,1,4,1
3651,8.85,97,15,7,12,4,0,1,0
3652,6.99,59,58,80,8,0,0,4,0
3653,9.14,99,95,82,58,3,3,5,1
3654,5.85,66,5,62,44,4,2,5,0
3655,5.15,79,97,32,69,6,0,5,1
3656,6.02,70,55,14,42,0,1,0,0
3657,6.7,62,7,30,73,3,3,5,0
3658,7.55,50,93,20,22,3,2,3,1
3659,8.08,50,26,2,78,1,0,4,0
3660,9.55,96,70,65,44,2,0,5,1
3661,7.55,82,26,34,22,4,3,1,1
3662,7.51,87,88,40,100,3,2,5,1
3663,5.25,74,45,58,33,4,2,3,0
3664,5.17,75,40,15,15,3,3,3,0
3665,7.76,62,78,55,62,5,0,3,1
3666,7.19,77,24,44,50,7,0,3,1
3667,9.2,82,85,58,31,1,2,3,1
3668,5.8,86,17,49,37,2,2,1,0
3669,5.12,90,11,84,55,0,1,0,0
3670,7.25,79,86,11,68,0,1,2,1
3671,6.19,98,50,91,16,5,1,0,1
3672,5.25,97,38,11,85,6,2,2,0
3673,8.62,57,88,32,38,1,2,4,1
3674,5.56,98,9,83,40,3,2,3,0
3675,8.04,96,93,48,47,1,0,4,1
3676,6.41,50,73,20,81,2,3,4,1
3677,5.87,61,97,59,27,7,2,2,1
